"324","MDC 05","P","CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC","0","\N"
"325","MDC 05","P","CORONARY INTRAVASCULAR LITHOTRIPSY WITHOUT INTRALUMINAL DEVICE","0","\N"
"326","MDC 06","P","STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC","0","\N"
"327","MDC 06","P","STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC","0","\N"
"328","MDC 06","P","STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC","0","\N"
"329","MDC 06","P","MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC","0","\N"
"330","MDC 06","P","MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC","0","\N"
"331","MDC 06","P","MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC","0","\N"
"332","MDC 06","P","RECTAL RESECTION WITH MCC","0","\N"
"333","MDC 06","P","RECTAL RESECTION WITH CC","0","\N"
"334","MDC 06","P","RECTAL RESECTION WITHOUT CC/MCC","0","\N"
"335","MDC 06","P","PERITONEAL ADHESIOLYSIS WITH MCC","0","\N"
"336","MDC 06","P","PERITONEAL ADHESIOLYSIS WITH CC","0","\N"
"337","MDC 06","P","PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC","0","\N"
"344","MDC 06","P","MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC","0","\N"
"345","MDC 06","P","MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC","0","\N"
"346","MDC 06","P","MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC","0","\N"
"347","MDC 06","P","ANAL AND STOMAL PROCEDURES WITH MCC","0","\N"
"348","MDC 06","P","ANAL AND STOMAL PROCEDURES WITH CC","0","\N"
"349","MDC 06","P","ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC","0","\N"
"350","MDC 06","P","INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC","0","\N"
"351","MDC 06","P","INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC","0","\N"
"352","MDC 06","P","INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC","0","\N"
"353","MDC 06","P","HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC","0","\N"
"354","MDC 06","P","HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC","0","\N"
"355","MDC 06","P","HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC","0","\N"
"356","MDC 06","P","OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC","0","\N"
"357","MDC 06","P","OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC","0","\N"
"358","MDC 06","P","OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"368","MDC 06","M","MAJOR ESOPHAGEAL DISORDERS WITH MCC","0","\N"
"369","MDC 06","M","MAJOR ESOPHAGEAL DISORDERS WITH CC","0","\N"
"370","MDC 06","M","MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC","0","\N"
"371","MDC 06","M","MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC","0","\N"
"372","MDC 06","M","MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC","0","\N"
"373","MDC 06","M","MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC","0","\N"
"374","MDC 06","M","DIGESTIVE MALIGNANCY WITH MCC","0","\N"
"375","MDC 06","M","DIGESTIVE MALIGNANCY WITH CC","0","\N"
"376","MDC 06","M","DIGESTIVE MALIGNANCY WITHOUT CC/MCC","0","\N"
"377","MDC 06","M","GASTROINTESTINAL HEMORRHAGE WITH MCC","0","\N"
"378","MDC 06","M","GASTROINTESTINAL HEMORRHAGE WITH CC","0","\N"
"379","MDC 06","M","GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC","0","\N"
"380","MDC 06","M","COMPLICATED PEPTIC ULCER WITH MCC","0","\N"
"381","MDC 06","M","COMPLICATED PEPTIC ULCER WITH CC","0","\N"
"382","MDC 06","M","COMPLICATED PEPTIC ULCER WITHOUT CC/MCC","0","\N"
"383","MDC 06","M","UNCOMPLICATED PEPTIC ULCER WITH MCC","0","\N"
"384","MDC 06","M","UNCOMPLICATED PEPTIC ULCER WITHOUT MCC","0","\N"
"385","MDC 06","M","INFLAMMATORY BOWEL DISEASE WITH MCC","0","\N"
"386","MDC 06","M","INFLAMMATORY BOWEL DISEASE WITH CC","0","\N"
"387","MDC 06","M","INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC","0","\N"
"388","MDC 06","M","GASTROINTESTINAL OBSTRUCTION WITH MCC","0","\N"
"389","MDC 06","M","GASTROINTESTINAL OBSTRUCTION WITH CC","0","\N"
"390","MDC 06","M","GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC","0","\N"
"391","MDC 06","M","ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC","0","\N"
"392","MDC 06","M","ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC","0","\N"
"393","MDC 06","M","OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC","0","\N"
"394","MDC 06","M","OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC","0","\N"
"395","MDC 06","M","OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC","0","\N"
"397","MDC 06","P","APPENDIX PROCEDURES WITH MCC","0","\N"
"398","MDC 06","P","APPENDIX PROCEDURES WITH CC","0","\N"
"399","MDC 06","P","APPENDIX PROCEDURES WITHOUT CC/MCC","0","\N"
"405","MDC 07","P","PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC","0","\N"
"406","MDC 07","P","PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC","0","\N"
"407","MDC 07","P","PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC","0","\N"
"408","MDC 07","P","BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC","0","\N"
"409","MDC 07","P","BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC","0","\N"
"410","MDC 07","P","BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/MCC","0","\N"
"411","MDC 07","P","CHOLECYSTECTOMY WITH C.D.E. WITH MCC","0","\N"
"412","MDC 07","P","CHOLECYSTECTOMY WITH C.D.E. WITH CC","0","\N"
"413","MDC 07","P","CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC","0","\N"
"414","MDC 07","P","CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC","0","\N"
"415","MDC 07","P","CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC","0","\N"
"416","MDC 07","P","CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC","0","\N"
"417","MDC 07","P","LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC","0","\N"
"418","MDC 07","P","LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC","0","\N"
"419","MDC 07","P","LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC","0","\N"
"420","MDC 07","P","HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC","0","\N"
"421","MDC 07","P","HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC","0","\N"
"422","MDC 07","P","HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC","0","\N"
"423","MDC 07","P","OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC","0","\N"
"424","MDC 07","P","OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC","0","\N"
"425","MDC 07","P","OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"432","MDC 07","M","CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC","0","\N"
"433","MDC 07","M","CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC","0","\N"
"434","MDC 07","M","CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC","0","\N"
"435","MDC 07","M","MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC","0","\N"
"436","MDC 07","M","MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC","0","\N"
"437","MDC 07","M","MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC","0","\N"
"438","MDC 07","M","DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC","0","\N"
"439","MDC 07","M","DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC","0","\N"
"440","MDC 07","M","DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC","0","\N"
"441","MDC 07","M","DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC","0","\N"
"442","MDC 07","M","DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC","0","\N"
"443","MDC 07","M","DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC","0","\N"
"444","MDC 07","M","DISORDERS OF THE BILIARY TRACT WITH MCC","0","\N"
"445","MDC 07","M","DISORDERS OF THE BILIARY TRACT WITH CC","0","\N"
"446","MDC 07","M","DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC","0","\N"
"453","MDC 08","P","COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC","0","\N"
"454","MDC 08","P","COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC","0","\N"
"455","MDC 08","P","COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC","0","\N"
"456","MDC 08","P","SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH MCC","0","\N"
"457","MDC 08","P","SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC","0","\N"
"458","MDC 08","P","SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC","0","\N"
"459","MDC 08","P","SPINAL FUSION EXCEPT CERVICAL WITH MCC","0","\N"
"460","MDC 08","P","SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC","0","\N"
"461","MDC 08","P","BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH MCC","0","\N"
"462","MDC 08","P","BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC","0","\N"
"463","MDC 08","P","WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH MCC","0","\N"
"464","MDC 08","P","WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH CC","0","\N"
"465","MDC 08","P","WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC","0","\N"
"466","MDC 08","P","REVISION OF HIP OR KNEE REPLACEMENT WITH MCC","0","\N"
"467","MDC 08","P","REVISION OF HIP OR KNEE REPLACEMENT WITH CC","0","\N"
"468","MDC 08","P","REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC","0","\N"
"469","MDC 08","P","MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTAL ANKLE REPLACEMENT","0","\N"
"470","MDC 08","P","MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC","0","\N"
"471","MDC 08","P","CERVICAL SPINAL FUSION WITH MCC","0","\N"
"472","MDC 08","P","CERVICAL SPINAL FUSION WITH CC","0","\N"
"473","MDC 08","P","CERVICAL SPINAL FUSION WITHOUT CC/MCC","0","\N"
"474","MDC 08","P","AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC","0","\N"
"475","MDC 08","P","AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC","0","\N"
"476","MDC 08","P","AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC","0","\N"
"477","MDC 08","P","BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC","0","\N"
"478","MDC 08","P","BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC","0","\N"
"479","MDC 08","P","BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC","0","\N"
"480","MDC 08","P","HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC","0","\N"
"481","MDC 08","P","HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC","0","\N"
"482","MDC 08","P","HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC","0","\N"
"483","MDC 08","P","MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES","0","\N"
"485","MDC 08","P","KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC","0","\N"
"486","MDC 08","P","KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC","0","\N"
"487","MDC 08","P","KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC","0","\N"
"488","MDC 08","P","KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC","0","\N"
"489","MDC 08","P","KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC","0","\N"
"492","MDC 08","P","LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC","0","\N"
"493","MDC 08","P","LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC","0","\N"
"494","MDC 08","P","LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC","0","\N"
"495","MDC 08","P","LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH MCC","0","\N"
"496","MDC 08","P","LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH CC","0","\N"
"497","MDC 08","P","LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITHOUT CC/MCC","0","\N"
"498","MDC 08","P","LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC","0","\N"
"499","MDC 08","P","LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITHOUT CC/MCC","0","\N"
"500","MDC 08","P","SOFT TISSUE PROCEDURES WITH MCC","0","\N"
"501","MDC 08","P","SOFT TISSUE PROCEDURES WITH CC","0","\N"
"502","MDC 08","P","SOFT TISSUE PROCEDURES WITHOUT CC/MCC","0","\N"
"503","MDC 08","P","FOOT PROCEDURES WITH MCC","0","\N"
"504","MDC 08","P","FOOT PROCEDURES WITH CC","0","\N"
"505","MDC 08","P","FOOT PROCEDURES WITHOUT CC/MCC","0","\N"
"506","MDC 08","P","MAJOR THUMB OR JOINT PROCEDURES","0","\N"
"507","MDC 08","P","MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC","0","\N"
"508","MDC 08","P","MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/MCC","0","\N"
"509","MDC 08","P","ARTHROSCOPY","0","\N"
"510","MDC 08","P","SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH MCC","0","\N"
"511","MDC 08","P","SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH CC","0","\N"
"512","MDC 08","P","SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC","0","\N"
"513","MDC 08","P","HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITH CC/MCC","0","\N"
"514","MDC 08","P","HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITHOUT CC/MCC","0","\N"
"515","MDC 08","P","OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH MCC","0","\N"
"516","MDC 08","P","OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC","0","\N"
"517","MDC 08","P","OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"518","MDC 08","P","BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MCC OR DISC DEVICE OR NEUROSTIMULATOR","0","\N"
"519","MDC 08","P","BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC","0","\N"
"520","MDC 08","P","BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC","0","\N"
"521","MDC 08","P","HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC","0","\N"
"522","MDC 08","P","HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC","0","\N"
"533","MDC 08","M","FRACTURES OF FEMUR WITH MCC","0","\N"
"534","MDC 08","M","FRACTURES OF FEMUR WITHOUT MCC","0","\N"
"535","MDC 08","M","FRACTURES OF HIP AND PELVIS WITH MCC","0","\N"
"536","MDC 08","M","FRACTURES OF HIP AND PELVIS WITHOUT MCC","0","\N"
"537","MDC 08","M","SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC","0","\N"
"538","MDC 08","M","SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC","0","\N"
"539","MDC 08","M","OSTEOMYELITIS WITH MCC","0","\N"
"540","MDC 08","M","OSTEOMYELITIS WITH CC","0","\N"
"541","MDC 08","M","OSTEOMYELITIS WITHOUT CC/MCC","0","\N"
"542","MDC 08","M","PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC","0","\N"
"543","MDC 08","M","PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC","0","\N"
"544","MDC 08","M","PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/MCC","0","\N"
"545","MDC 08","M","CONNECTIVE TISSUE DISORDERS WITH MCC","0","\N"
"546","MDC 08","M","CONNECTIVE TISSUE DISORDERS WITH CC","0","\N"
"547","MDC 08","M","CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC","0","\N"
"548","MDC 08","M","SEPTIC ARTHRITIS WITH MCC","0","\N"
"549","MDC 08","M","SEPTIC ARTHRITIS WITH CC","0","\N"
"550","MDC 08","M","SEPTIC ARTHRITIS WITHOUT CC/MCC","0","\N"
"551","MDC 08","M","MEDICAL BACK PROBLEMS WITH MCC","0","\N"
"552","MDC 08","M","MEDICAL BACK PROBLEMS WITHOUT MCC","0","\N"
"553","MDC 08","M","BONE DISEASES AND ARTHROPATHIES WITH MCC","0","\N"
"554","MDC 08","M","BONE DISEASES AND ARTHROPATHIES WITHOUT MCC","0","\N"
"555","MDC 08","M","SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC","0","\N"
"556","MDC 08","M","SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC","0","\N"
"557","MDC 08","M","TENDONITIS, MYOSITIS AND BURSITIS WITH MCC","0","\N"
"558","MDC 08","M","TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC","0","\N"
"559","MDC 08","M","AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC","0","\N"
"560","MDC 08","M","AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC","0","\N"
"561","MDC 08","M","AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC","0","\N"
"562","MDC 08","M","FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC","0","\N"
"563","MDC 08","M","FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC","0","\N"
"564","MDC 08","M","OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC","0","\N"
"565","MDC 08","M","OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC","0","\N"
"566","MDC 08","M","OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC","0","\N"
"570","MDC 09","P","SKIN DEBRIDEMENT WITH MCC","0","\N"
"571","MDC 09","P","SKIN DEBRIDEMENT WITH CC","0","\N"
"572","MDC 09","P","SKIN DEBRIDEMENT WITHOUT CC/MCC","0","\N"
"573","MDC 09","P","SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC","0","\N"
"574","MDC 09","P","SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC","0","\N"
"575","MDC 09","P","SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC","0","\N"
"576","MDC 09","P","SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC","0","\N"
"577","MDC 09","P","SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC","0","\N"
"578","MDC 09","P","SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC","0","\N"
"579","MDC 09","P","OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC","0","\N"
"580","MDC 09","P","OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC","0","\N"
"581","MDC 09","P","OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC","0","\N"
"582","MDC 09","P","MASTECTOMY FOR MALIGNANCY WITH CC/MCC","0","\N"
"583","MDC 09","P","MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC","0","\N"
"584","MDC 09","P","BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC","0","\N"
"585","MDC 09","P","BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC","0","\N"
"592","MDC 09","M","SKIN ULCERS WITH MCC","0","\N"
"593","MDC 09","M","SKIN ULCERS WITH CC","0","\N"
"594","MDC 09","M","SKIN ULCERS WITHOUT CC/MCC","0","\N"
"595","MDC 09","M","MAJOR SKIN DISORDERS WITH MCC","0","\N"
"596","MDC 09","M","MAJOR SKIN DISORDERS WITHOUT MCC","0","\N"
"597","MDC 09","M","MALIGNANT BREAST DISORDERS WITH MCC","0","\N"
"598","MDC 09","M","MALIGNANT BREAST DISORDERS WITH CC","0","\N"
"599","MDC 09","M","MALIGNANT BREAST DISORDERS WITHOUT CC/MCC","0","\N"
"600","MDC 09","M","NON-MALIGNANT BREAST DISORDERS WITH CC/MCC","0","\N"
"601","MDC 09","M","NON-MALIGNANT BREAST DISORDERS WITHOUT CC/MCC","0","\N"
"602","MDC 09","M","CELLULITIS WITH MCC","0","\N"
"603","MDC 09","M","CELLULITIS WITHOUT MCC","0","\N"
"604","MDC 09","M","TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC","0","\N"
"605","MDC 09","M","TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC","0","\N"
"606","MDC 09","M","MINOR SKIN DISORDERS WITH MCC","0","\N"
"607","MDC 09","M","MINOR SKIN DISORDERS WITHOUT MCC","0","\N"
"614","MDC 10","P","ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC","0","\N"
"615","MDC 10","P","ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC","0","\N"
"616","MDC 10","P","AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC","0","\N"
"617","MDC 10","P","AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC","0","\N"
"618","MDC 10","P","AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC","0","\N"
"619","MDC 10","P","O.R. PROCEDURES FOR OBESITY WITH MCC","0","\N"
"620","MDC 10","P","O.R. PROCEDURES FOR OBESITY WITH CC","0","\N"
"621","MDC 10","P","O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC","0","\N"
"622","MDC 10","P","SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC","0","\N"
"623","MDC 10","P","SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC","0","\N"
"624","MDC 10","P","SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC","0","\N"
"625","MDC 10","P","THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH MCC","0","\N"
"626","MDC 10","P","THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC","0","\N"
"627","MDC 10","P","THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC","0","\N"
"628","MDC 10","P","OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC","0","\N"
"629","MDC 10","P","OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC","0","\N"
"630","MDC 10","P","OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
